pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,windspeed,rainfall,day_repaired_sin,day_repaired_cos,winddirection_sin,winddirection_cos
1010.5,29.4,26.5,24.8,23.2,86.0,84.0,2.5,9.2,1,-0.8688879687250064,-0.4950087855835816,0.9510565162951536,-0.30901699437494734
1010.8,31.2,28.0,26.8,23.8,78.0,46.0,8.1,16.6,0,-0.8773026941994417,-0.4799374779597867,0.9945218953682734,-0.10452846326765333
1010.5,29.8,27.9,26.3,23.9,84.0,56.0,6.9,9.5,0,-0.88545602565321,-0.46472317204376834,-0.9945218953682734,-0.10452846326765336
1011.5,32.2,28.3,26.3,23.2,72.0,28.0,4.9,16.9,0,-0.8933455337855631,-0.44937040096716124,0.9945218953682734,-0.10452846326765333
1005.7,31.2,29.1,27.0,25.1,84.0,77.0,3.9,26.3,1,-0.900968867902419,-0.4338837391175583,-0.9945218953682734,-0.10452846326765336
1008.4,30.2,28.1,26.9,26.3,82.0,88.0,1.2,28.5,1,-0.9083237566167538,-0.4182678007755655,0.9945218953682733,0.10452846326765368
1009.8,31.1,28.0,26.5,25.8,79.0,81.0,3.2,40.4,1,-0.9154080085253661,-0.4025272387399681,-0.9945218953682734,-0.10452846326765336
1005.7,32.8,29.1,27.9,26.1,79.0,30.0,7.2,38.0,0,-0.92221951286181,-0.38666674294141956,-0.9945218953682733,0.10452846326765387
1014.5,30.1,28.2,26.6,20.4,79.0,46.0,10.3,31.8,0,-0.9287562401253023,-0.3706910390450676,0.9945218953682733,0.10452846326765368
1008.9,32.8,29.8,27.3,24.3,82.0,62.0,2.5,16.5,0,-0.9350162426854147,-0.3546048870425359,-0.9945218953682733,0.10452846326765387
1006.1,32.4,29.4,26.6,24.9,81.0,78.0,7.8,27.1,1,-0.9409976553623766,-0.3384130798336701,-0.9945218953682733,0.10452846326765387
1005.5,31.5,29.8,26.8,25.8,75.0,38.0,11.0,13.1,1,-0.946698695982806,-0.3221204417984905,0.9945218953682733,0.10452846326765368
1011.6,30.8,27.6,25.9,23.2,81.0,81.0,3.8,44.7,0,-0.9521176659107141,-0.30573182735975296,0.7431448254773941,0.6691306063588582
1013.9,32.0,28.1,26.2,25.3,87.0,89.0,2.2,25.0,1,-0.9572529505536157,-0.2892521195365679,-0.8660254037844388,-0.4999999999999996
1006.8,31.3,29.7,28.1,26.1,93.0,93.0,0.5,39.5,1,-0.9621030198436004,-0.2726862284894942,0.7431448254773942,-0.6691306063588582
1005.9,29.2,27.3,24.5,25.0,93.0,94.0,0.0,28.0,1,-0.9666664286932194,-0.25603909005754777,-0.9945218953682734,-0.10452846326765336
1010.3,28.7,26.2,25.6,21.6,89.0,93.0,0.6,12.1,0,-0.970941817426052,-0.23931566428755774,0.9945218953682734,-0.10452846326765333
1011.4,30.7,27.4,24.5,22.0,82.0,60.0,8.3,12.7,0,-0.9749279121818236,-0.2225209339563146,-0.40673664307580093,0.9135454576426005
1006.3,28.5,26.3,25.2,25.4,85.0,84.0,0.6,38.3,1,-0.9786235252959552,-0.20565990308593696,-0.20791169081775987,0.9781476007338056
1012.5,31.3,28.3,25.8,19.9,61.0,47.0,7.9,8.7,0,-0.9820275556534304,-0.18873759545291638,0.8660254037844387,0.4999999999999999
1015.7,29.0,26.9,24.8,20.0,76.0,49.0,10.8,14.3,0,-0.9851389890168738,-0.17175905309127593,0.9510565162951535,0.30901699437494745
1015.5,30.6,28.5,26.4,25.4,77.0,62.0,8.9,30.0,1,-0.9879568983287464,-0.15472933479028134,0.40673664307580043,-0.9135454576426008
1013.7,25.2,24.9,23.6,23.5,97.0,88.0,1.2,41.4,1,-0.9904804439875631,-0.13765351458716854,0.8660254037844386,-0.5000000000000002
1016.3,26.4,25.9,24.7,21.9,94.0,95.0,0.2,26.4,1,-0.992708874098054,-0.12053668025532357,0.9945218953682733,0.10452846326765368
1013.2,29.8,25.1,23.1,20.6,74.0,20.0,8.6,20.5,0,-0.9946415246951927,-0.10338393178836999,0.9945218953682733,0.10452846326765368
1014.6,26.3,24.8,23.4,19.9,76.0,20.0,10.1,26.5,1,-0.9962778199420265,-0.08620037988061945,0.9945218953682733,0.10452846326765368
1012.9,30.8,26.1,23.2,20.6,74.0,44.0,9.3,17.2,0,-0.9976172723012475,-0.06899114440432517,0.9945218953682734,-0.10452846326765333
1013.0,27.3,25.4,23.2,19.6,77.0,51.0,9.8,16.4,0,-0.9986594826804561,-0.051761352884209834,0.9510565162951535,0.30901699437494745
1010.9,25.5,23.8,21.6,20.2,81.0,61.0,5.9,21.9,1,-0.9994041405510704,-0.03451613896970879,0.7431448254773941,0.6691306063588582
1018.2,30.6,24.2,20.6,18.7,70.0,53.0,8.0,36.0,0,-0.9998510240408495,-0.017260640905388477,0.9945218953682733,0.10452846326765368
1010.3,24.9,20.7,19.1,19.9,70.0,86.0,3.4,40.0,1,-1.0,-1.8369701987210297e-16,0.40673664307580015,0.9135454576426009
1016.3,30.2,27.5,25.4,24.0,85.0,88.0,0.3,10.9,1,-0.9998510240408495,0.01726064090538811,0.40673664307580015,0.9135454576426009
1017.8,26.6,25.4,24.8,22.3,79.0,82.0,2.4,27.9,1,-0.9994041405510704,0.03451613896970842,0.9945218953682734,-0.10452846326765333
1016.7,26.9,24.8,23.5,22.4,83.0,81.0,0.3,22.2,1,-0.9986594826804561,0.051761352884209466,0.9945218953682734,-0.10452846326765333
1014.9,26.9,25.4,24.8,21.6,79.0,77.0,5.9,22.2,1,-0.9976172723012476,0.0689911444043248,-0.20791169081775907,-0.9781476007338057
1015.0,28.8,25.8,23.9,20.9,82.0,75.0,5.3,12.8,1,-0.9962778199420265,0.08620037988061907,0.5877852522924732,-0.8090169943749473
1017.0,26.9,24.7,23.3,20.6,82.0,88.0,1.5,15.7,1,-0.9946415246951927,0.10338393178836963,0.9945218953682733,0.10452846326765368
1012.4,25.6,22.3,20.3,19.4,70.0,60.0,8.8,20.8,1,-0.9927088740980541,0.12053668025532233,0.9945218953682733,0.10452846326765368
1011.4,24.7,22.3,20.1,18.8,77.0,51.0,3.4,24.9,0,-0.9904804439875632,0.13765351458716818,0.40673664307580015,0.9135454576426009
1017.6,26.4,24.5,23.4,22.9,81.0,81.0,1.4,37.0,1,-0.9879568983287464,0.15472933479028098,0.9945218953682734,-0.10452846326765333
1010.3,26.6,24.1,23.3,19.9,80.0,58.0,5.7,23.7,0,-0.9851389890168737,0.17175905309127645,0.5877852522924731,0.8090169943749475
1020.8,28.4,25.8,23.3,19.5,75.0,72.0,7.7,14.1,0,-0.9820275556534303,0.1887375954529169,0.9510565162951536,-0.30901699437494734
1012.4,25.0,23.1,20.6,21.4,81.0,76.0,7.7,27.4,1,-0.9786235252959552,0.2056599030859366,0.9945218953682733,0.10452846326765368
1016.2,28.0,25.9,24.0,22.3,83.0,77.0,7.7,30.3,0,-0.9749279121818236,0.22252093395631423,0.9945218953682734,-0.10452846326765333
1010.5,26.1,25.8,24.5,20.6,79.0,67.0,8.5,13.0,0,-0.9709418174260521,0.23931566428755738,0.8660254037844387,0.4999999999999999
1016.6,26.2,26.8,23.2,20.4,79.0,69.0,5.0,22.4,1,-0.9666664286932197,0.25603909005754655,0.7431448254773941,0.6691306063588582
1013.4,29.1,23.5,21.0,19.9,82.0,74.0,6.4,25.1,1,-0.9621030198436005,0.27268622848949386,0.5877852522924731,0.8090169943749475
1019.4,28.1,25.9,24.5,20.9,85.0,58.0,7.8,21.6,1,-0.9572529505536158,0.28925211953656754,0.9945218953682733,0.10452846326765368
1017.8,30.0,26.8,25.5,23.6,84.0,67.0,6.7,11.1,1,-0.9521176659107142,0.3057318273597526,0.8660254037844386,-0.5000000000000002
1012.6,28.5,26.5,23.1,21.3,84.0,72.0,6.6,25.0,1,-0.9466986959828061,0.3221204417984901,0.5877852522924731,0.8090169943749475
1017.8,25.9,24.7,22.2,21.8,85.0,88.0,2.7,39.5,1,-0.9409976553623767,0.33841307983366975,0.8660254037844387,0.4999999999999999
1015.2,29.5,26.7,24.1,22.1,76.0,48.0,7.8,15.1,1,-0.9350162426854148,0.35460488704253557,0.9510565162951535,0.30901699437494745
1017.4,26.3,23.1,21.5,20.6,85.0,81.0,0.4,28.2,1,-0.9287562401253024,0.3706910390450673,0.9945218953682733,0.10452846326765368
1019.0,26.1,23.1,21.1,17.1,87.0,87.0,0.7,28.6,1,-0.9222195128618105,0.3866667429414184,0.8660254037844387,0.4999999999999999
1017.7,26.6,25.8,24.1,21.4,89.0,88.0,1.2,23.3,1,-0.9154080085253663,0.4025272387399677,0.9945218953682734,-0.10452846326765333
1015.0,28.4,25.4,23.7,20.6,90.0,81.0,2.0,15.3,1,-0.908323756616754,0.4182678007755652,0.9945218953682733,0.10452846326765368
1017.6,26.8,24.8,21.4,22.3,88.0,88.0,0.5,23.9,1,-0.9009688679024193,0.43388373911755795,0.9945218953682733,0.10452846326765368
1018.1,25.9,24.7,23.3,21.4,86.0,80.0,3.9,16.5,0,-0.8933455337855633,0.44937040096716097,0.9945218953682733,0.10452846326765368
1017.8,26.6,24.8,23.3,22.5,86.0,84.0,1.0,15.3,0,-0.8854560256532101,0.464723172043768,0.9945218953682733,0.10452846326765368
1015.5,29.5,26.2,24.8,23.3,84.0,88.0,3.6,9.0,1,-0.8773026941994424,0.47993747795978564,0.9945218953682733,0.10452846326765368
1018.9,28.9,25.4,24.3,22.6,90.0,78.0,4.5,15.3,1,-0.8688879687250066,0.4950087855835813,0.9945218953682734,-0.10452846326765333
1019.7,25.9,24.9,22.7,22.0,89.0,84.0,1.1,26.1,1,-0.8602143564135009,0.5099326043901355,0.9945218953682734,-0.10452846326765333
1014.5,27.2,25.3,24.0,21.4,82.0,66.0,6.3,29.6,1,-0.851284441584351,0.5247044877990082,0.9945218953682734,-0.10452846326765333
1017.6,27.6,25.4,24.0,23.0,89.0,86.0,2.3,17.2,1,-0.8421008849228117,0.5393200344991993,0.9945218953682734,-0.10452846326765333
1014.6,26.9,25.4,24.8,21.4,82.0,85.0,1.2,16.9,1,-0.8326664226872064,0.553774889760533,0.8660254037844387,0.4999999999999999
1016.4,26.6,24.4,22.1,17.6,76.0,78.0,5.8,8.3,1,-0.8229838658936566,0.5680647467311556,0.9945218953682733,0.10452846326765368
1020.6,25.2,21.3,19.2,17.8,75.0,59.0,5.1,20.0,0,-0.8130560994785327,0.5821853477207704,0.40673664307580015,0.9135454576426009
1021.6,25.3,22.0,22.6,19.4,83.0,84.0,0.5,11.9,1,-0.8028860814388828,0.5961324854692248,0.9510565162951535,0.30901699437494745
1016.2,21.3,19.3,18.9,18.6,79.0,85.0,0.0,28.7,1,-0.7924768419510905,0.6099020044000728,0.7431448254773941,0.6691306063588582
1021.1,21.1,19.9,18.7,16.4,75.0,88.0,0.9,16.2,1,-0.7818314824680299,0.6234898018587334,0.7431448254773941,0.6691306063588582
1017.5,21.1,20.9,19.2,18.8,91.0,88.0,0.0,31.8,1,-0.7709531747949798,0.6368918293348889,0.8660254037844387,0.4999999999999999
1016.4,21.9,18.6,18.8,15.4,76.0,88.0,8.6,26.8,1,-0.7598451601445793,0.6501040936687438,0.9945218953682733,0.10452846326765368
1018.2,24.9,21.1,20.4,17.9,87.0,84.0,4.4,27.0,1,-0.7485107481711011,0.6631226582407952,0.7431448254773941,0.6691306063588582
1016.5,22.8,19.1,18.5,17.6,91.0,88.0,0.2,9.8,1,-0.7369533159843369,0.6759436441447543,0.7431448254773941,0.6691306063588582
1017.5,21.9,19.2,17.7,17.2,93.0,93.0,0.4,21.9,1,-0.7251763071433767,0.6885632313432768,0.9945218953682733,0.10452846326765368
1019.0,22.9,20.8,18.4,16.0,75.0,43.0,9.3,26.8,0,-0.7131832306305961,0.7009776598061497,0.40673664307580015,0.9135454576426009
1020.0,19.3,18.1,17.1,16.9,88.0,80.0,3.3,24.0,1,-0.7009776598061493,0.7131832306305963,0.9510565162951535,0.30901699437494745
1020.3,21.3,19.9,17.2,15.5,75.0,66.0,3.3,23.3,0,-0.6885632313432771,0.7251763071433764,0.40673664307580015,0.9135454576426009
1018.1,22.4,20.5,19.4,16.0,83.0,89.0,0.6,15.7,1,-0.6759436441447546,0.7369533159843366,0.40673664307580015,0.9135454576426009
1020.6,18.9,17.7,16.9,12.9,75.0,95.0,0.0,26.1,1,-0.6631226582407955,0.7485107481711007,0.20791169081775931,0.9781476007338057
1019.1,20.9,17.2,15.6,16.1,91.0,85.0,0.1,15.4,1,-0.6501040936687448,0.7598451601445784,0.5877852522924731,0.8090169943749475
1016.8,21.6,20.5,19.8,18.0,95.0,87.0,0.0,21.4,1,-0.6368918293348892,0.7709531747949796,0.8660254037844387,0.4999999999999999
1015.9,18.9,17.7,16.9,17.2,95.0,95.0,0.0,40.0,1,-0.6234898018587337,0.7818314824680297,0.9510565162951535,0.30901699437494745
1020.9,24.7,22.3,20.2,17.3,75.0,43.0,9.5,20.4,0,-0.6099020044000731,0.7924768419510901,0.9510565162951535,0.30901699437494745
1018.2,22.2,20.9,18.0,18.7,81.0,78.0,2.2,10.3,1,-0.5961324854692251,0.8028860814388826,0.9510565162951535,0.30901699437494745
1017.0,22.9,20.6,18.3,16.6,77.0,78.0,0.4,23.7,1,-0.5821853477207714,0.813056099478532,0.9510565162951535,0.30901699437494745
1020.9,17.4,16.6,15.5,13.7,78.0,89.0,1.0,22.5,1,-0.5680647467311559,0.8229838658936564,0.7431448254773941,0.6691306063588582
1025.3,17.5,13.2,11.6,8.4,78.0,87.0,3.0,20.5,0,-0.5537748897605341,0.8326664226872057,0.40673664307580015,0.9135454576426009
1020.1,18.8,15.3,13.4,6.2,80.0,88.0,0.5,21.6,1,-0.5393200344991996,0.8421008849228114,0.20791169081775931,0.9781476007338057
1023.4,18.2,14.7,12.3,9.9,79.0,88.0,0.4,39.3,1,-0.5247044877990079,0.8512844415843512,0.20791169081775931,0.9781476007338057
1021.2,17.4,15.2,14.1,13.6,84.0,83.0,3.3,30.6,1,-0.509932604390136,0.8602143564135006,0.7431448254773941,0.6691306063588582
1020.8,17.7,16.1,14.6,12.9,79.0,81.0,1.1,29.8,0,-0.49500878558358086,0.8688879687250068,0.9510565162951535,0.30901699437494745
1022.3,18.0,13.7,11.9,3.8,75.0,74.0,9.1,21.9,0,-0.4799374779597868,0.8773026941994417,0.40673664307580015,0.9135454576426009
1023.4,16.6,15.8,13.7,11.9,77.0,77.0,2.5,25.2,0,-0.4647231720437684,0.88545602565321,0.9945218953682733,0.10452846326765368
1021.1,17.3,18.0,16.1,16.1,70.0,86.0,3.0,14.8,0,-0.44937040096716213,0.8933455337855627,0.7431448254773941,0.6691306063588582
1017.9,17.6,17.5,16.1,15.5,86.0,88.0,0.0,41.3,1,-0.43388373911755834,0.900968867902419,0.9945218953682733,0.10452846326765368
1022.5,19.2,17.7,15.2,12.1,76.0,86.0,0.4,29.0,1,-0.4182678007755656,0.9083237566167538,0.40673664307580015,0.9135454576426009
1019.7,16.7,15.6,14.8,14.8,90.0,90.0,0.0,27.3,1,-0.4025272387399673,0.9154080085253664,0.8660254037844387,0.4999999999999999
1017.7,17.5,16.4,15.6,15.5,93.0,95.0,0.3,25.9,1,-0.3866667429414196,0.92221951286181,0.9510565162951535,0.30901699437494745
1018.7,16.3,15.4,14.4,12.7,79.0,88.0,0.0,30.2,1,-0.37069103904506767,0.9287562401253022,0.20791169081775931,0.9781476007338057
1018.1,23.2,19.6,17.2,15.0,72.0,19.0,8.4,9.8,0,-0.3546048870425351,0.935016242685415,0.8660254037844387,0.4999999999999999
1016.7,22.3,18.4,16.5,15.5,85.0,90.0,1.0,29.8,1,-0.33841307983367097,0.9409976553623762,0.5877852522924731,0.8090169943749475
1020.8,15.7,13.9,11.8,10.9,86.0,88.0,0.1,24.8,1,-0.32212044179849053,0.946698695982806,0.40673664307580015,0.9135454576426009
1017.1,17.3,16.3,15.3,15.4,90.0,87.0,0.1,18.0,1,-0.305731827359753,0.9521176659107141,0.9945218953682734,-0.10452846326765333
1023.9,17.6,15.2,11.5,13.6,93.0,88.0,0.2,17.3,1,-0.28925211953656793,0.9572529505536157,0.7431448254773941,0.6691306063588582
1022.7,15.8,15.2,14.0,11.4,89.0,88.0,0.3,39.5,1,-0.27268622848949425,0.9621030198436004,0.9945218953682733,0.10452846326765368
1016.1,22.9,22.0,20.0,19.8,82.0,81.0,5.1,35.3,1,-0.25603909005754694,0.9666664286932196,0.9510565162951535,0.30901699437494745
1019.4,17.3,15.0,14.5,15.6,79.0,89.0,0.0,27.1,1,-0.23931566428755865,0.9709418174260518,0.8660254037844387,0.4999999999999999
1017.8,21.3,19.3,17.8,18.1,81.0,86.0,2.2,18.2,1,-0.22252093395631464,0.9749279121818235,0.40673664307580015,0.9135454576426009
1024.0,21.0,18.8,17.9,13.9,91.0,88.0,0.5,12.8,1,-0.205659903085937,0.9786235252959552,0.7431448254773941,0.6691306063588582
1016.4,22.3,18.2,17.4,15.5,95.0,88.0,0.0,28.4,1,-0.18873759545291732,0.9820275556534301,0.7431448254773941,0.6691306063588582
1016.7,19.6,18.9,17.2,16.5,83.0,81.0,0.6,38.3,1,-0.171759053091276,0.9851389890168738,0.9945218953682734,-0.10452846326765333
1019.4,20.6,18.5,16.5,16.4,75.0,90.0,0.1,38.0,1,-0.15472933479028142,0.9879568983287464,0.8660254037844387,0.4999999999999999
1023.1,20.1,20.0,17.8,16.9,76.0,87.0,2.6,20.5,1,-0.1376535145871677,0.9904804439875633,0.7431448254773941,0.6691306063588582
1022.9,21.3,19.0,17.0,12.6,74.0,61.0,2.2,36.0,0,-0.12053668025532363,0.992708874098054,0.9945218953682733,0.10452846326765368
1021.1,17.6,16.3,15.2,13.9,79.0,88.0,0.1,39.3,1,-0.10338393178837006,0.9946415246951927,0.8660254037844387,0.4999999999999999
1019.4,16.8,15.5,15.4,15.0,96.0,95.0,0.0,24.2,1,-0.08620037988062039,0.9962778199420264,0.8660254037844387,0.4999999999999999
1020.6,18.1,17.3,16.5,14.6,91.0,88.0,0.0,33.4,1,-0.06899114440432523,0.9976172723012475,0.40673664307580015,0.9135454576426009
1016.6,17.2,17.2,16.6,16.4,91.0,88.0,0.0,38.0,1,-0.051761352884209896,0.9986594826804561,0.9510565162951535,0.30901699437494745
1020.8,18.1,15.2,13.8,12.6,78.0,91.0,0.2,20.2,1,-0.03451613896970796,0.9994041405510705,0.5877852522924731,0.8090169943749475
1019.7,17.7,16.1,15.3,12.9,79.0,88.0,0.0,38.3,1,-0.017260640905388536,0.9998510240408494,0.9945218953682734,-0.10452846326765333
1016.8,20.4,18.5,17.4,18.2,77.0,97.0,0.1,43.8,1,-2.4492935982947064e-16,1.0,0.7431448254773941,0.6691306063588582
1016.8,20.5,18.1,17.7,16.9,96.0,91.0,0.0,48.0,1,0.0,1.0,0.8660254037844387,0.4999999999999999
1019.9,16.6,15.5,14.4,12.4,92.0,100.0,0.0,37.0,1,0.017260640905388498,0.9998510240408495,0.7431448254773941,0.6691306063588582
1013.5,23.2,18.0,17.5,16.0,79.0,81.0,0.0,55.5,1,0.03451613896970813,0.9994041405510704,0.9510565162951535,0.30901699437494745
1014.9,18.6,17.3,16.9,16.8,95.0,95.0,0.0,59.5,1,0.05176135288420938,0.9986594826804561,0.40673664307580015,0.9135454576426009
1024.4,11.3,11.4,10.4,8.6,77.0,88.0,0.0,39.3,1,0.06899114440432493,0.9976172723012476,0.40673664307580015,0.9135454576426009
1021.6,14.3,13.7,11.8,11.1,67.0,91.0,0.0,59.5,0,0.0862003798806194,0.9962778199420265,0.40673664307580015,0.9135454576426009
1024.1,15.4,13.8,10.0,11.7,58.0,67.0,5.6,25.2,1,0.10338393178837016,0.9946415246951927,0.9510565162951535,0.30901699437494745
1018.9,15.0,13.6,12.7,11.2,96.0,100.0,0.0,29.0,1,0.12053668025532305,0.992708874098054,0.40673664307580015,0.9135454576426009
1024.1,15.5,13.5,11.1,11.6,86.0,78.0,0.6,21.6,1,0.1376535145871682,0.9904804439875632,0.40673664307580015,0.9135454576426009
1014.5,16.3,14.7,11.8,11.6,87.0,100.0,0.0,29.8,1,0.15472933479028123,0.9879568983287464,0.40673664307580015,0.9135454576426009
1027.1,18.5,15.4,13.7,10.1,75.0,89.0,0.0,39.5,1,0.17175905309127604,0.9851389890168738,0.9510565162951535,0.30901699437494745
1017.7,17.0,16.6,14.8,15.7,93.0,100.0,0.0,30.3,1,0.18873759545291666,0.9820275556534304,0.9945218953682733,0.10452846326765368
1016.8,15.8,15.3,14.6,13.3,79.0,94.0,0.0,39.5,1,0.2056599030859366,0.9786235252959552,0.9945218953682733,0.10452846326765368
1022.4,18.5,16.5,15.3,12.1,76.0,88.0,0.0,29.6,1,0.22252093395631442,0.9749279121818236,0.8660254037844387,0.4999999999999999
1019.9,20.6,17.2,16.1,15.9,97.0,99.0,0.0,20.4,1,0.23931566428755774,0.970941817426052,0.7431448254773941,0.6691306063588582
1020.9,18.6,17.2,15.4,12.7,75.0,19.0,3.9,42.0,0,0.2560390900575471,0.9666664286932195,0.5877852522924731,0.8090169943749475
1021.5,12.5,8.5,4.7,2.0,75.0,69.0,4.3,19.8,0,0.27268622848949375,0.9621030198436006,0.40673664307580015,0.9135454576426009
1023.9,19.5,16.4,15.4,9.8,72.0,11.0,10.2,28.6,0,0.28925211953656765,0.9572529505536158,0.40673664307580015,0.9135454576426009
1024.1,19.8,16.6,14.4,7.2,62.0,29.0,10.2,24.9,0,0.30573182735975285,0.9521176659107141,0.9510565162951535,0.30901699437494745
1021.6,20.3,16.1,14.3,13.2,76.0,19.0,10.2,55.5,0,0.3221204417984906,0.946698695982806,0.20791169081775931,0.9781476007338057
1022.3,18.0,16.5,14.6,15.5,86.0,91.0,1.0,14.8,1,0.33841307983367047,0.9409976553623765,0.8660254037844387,0.4999999999999999
1023.9,20.3,17.3,16.4,14.7,74.0,43.0,10.2,14.1,0,0.3546048870425356,0.9350162426854148,0.5877852522924731,0.8090169943749475
1024.7,22.4,17.7,15.4,10.1,49.0,19.0,10.2,40.0,0,0.3706910390450675,0.9287562401253023,0.9510565162951535,0.30901699437494745
1014.6,23.8,19.4,17.2,16.8,63.0,81.0,2.4,39.5,0,0.38666674294141884,0.9222195128618104,0.20791169081775931,0.9781476007338057
1013.4,20.9,19.0,17.1,19.3,96.0,100.0,0.0,16.7,1,0.40252723873996754,0.9154080085253663,0.8660254037844387,0.4999999999999999
1014.8,25.3,21.7,18.4,18.0,86.0,80.0,3.4,14.7,1,0.4182678007755652,0.9083237566167539,0.7431448254773941,0.6691306063588582
1020.6,24.8,19.1,17.2,16.6,75.0,57.0,5.3,33.5,1,0.4338837391175582,0.9009688679024191,0.9945218953682733,0.10452846326765368
1013.6,22.7,21.9,19.1,19.2,90.0,88.0,1.0,25.1,1,0.44937040096716124,0.8933455337855631,0.7431448254773941,0.6691306063588582
1020.4,15.5,15.4,14.1,12.0,93.0,88.0,1.4,24.4,1,0.4647231720437685,0.8854560256532099,0.9945218953682733,0.10452846326765368
1021.4,14.5,12.9,10.5,4.3,70.0,19.0,2.3,21.3,0,0.47993747795978636,0.877302694199442,0.40673664307580015,0.9135454576426009
1017.5,22.7,21.5,20.1,20.8,93.0,88.0,0.0,35.8,1,0.49500878558358136,0.8688879687250066,0.40673664307580015,0.9135454576426009
1023.6,15.1,13.7,11.5,11.8,89.0,95.0,0.0,18.2,1,0.5099326043901359,0.8602143564135007,0.7431448254773941,0.6691306063588582
1020.4,17.2,16.2,15.6,11.0,69.0,46.0,9.5,24.4,0,0.524704487799008,0.8512844415843512,0.40673664307580015,0.9135454576426009
1025.6,20.3,18.1,17.9,16.0,76.0,83.0,0.4,26.1,1,0.5393200344991992,0.8421008849228118,0.8660254037844387,0.4999999999999999
1017.8,20.6,18.7,17.1,16.7,79.0,84.0,1.2,21.9,1,0.5537748897605331,0.8326664226872064,0.7431448254773941,0.6691306063588582
1022.7,15.4,13.3,11.4,9.7,79.0,88.0,0.0,25.2,1,0.5680647467311557,0.8229838658936565,0.40673664307580015,0.9135454576426009
1026.5,15.0,13.6,11.2,6.4,69.0,88.0,0.2,32.2,1,0.5821853477207707,0.8130560994785325,0.40673664307580015,0.9135454576426009
1020.6,21.2,18.2,17.3,14.6,79.0,83.0,2.2,17.3,1,0.5961324854692253,0.8028860814388825,0.40673664307580015,0.9135454576426009
1017.1,22.3,20.7,17.2,18.0,82.0,87.0,1.0,24.9,1,0.6099020044000728,0.7924768419510905,0.8660254037844387,0.4999999999999999
1025.4,19.7,17.7,15.8,13.3,75.0,78.0,3.3,16.0,0,0.6234898018587335,0.7818314824680298,0.7431448254773941,0.6691306063588582
1018.9,21.6,18.0,17.6,15.9,78.0,82.0,0.0,12.7,1,0.6368918293348892,0.7709531747949796,0.8660254037844387,0.4999999999999999
1014.2,20.7,17.3,16.5,14.4,78.0,88.0,0.6,25.1,1,0.6501040936687441,0.7598451601445789,0.5877852522924731,0.8090169943749475
1015.1,25.5,21.6,20.6,19.4,78.0,68.0,9.8,14.8,0,0.6631226582407952,0.7485107481711011,0.9945218953682734,-0.10452846326765333
1024.3,21.1,17.8,15.3,9.4,76.0,59.0,10.4,25.5,0,0.6759436441447543,0.7369533159843368,0.5877852522924731,0.8090169943749475
1018.6,20.8,18.8,18.3,17.3,78.0,55.0,6.9,8.6,1,0.688563231343277,0.7251763071433766,0.8660254037844387,0.4999999999999999
1017.9,20.6,18.5,16.9,15.0,85.0,91.0,0.1,33.0,1,0.7009776598061493,0.7131832306305963,0.9945218953682733,0.10452846326765368
1018.6,17.0,16.6,15.3,14.5,93.0,91.0,0.9,20.5,1,0.7131832306305963,0.7009776598061495,0.40673664307580015,0.9135454576426009
1016.3,17.4,15.3,14.8,14.4,95.0,91.0,0.0,29.8,1,0.7251763071433764,0.688563231343277,0.7431448254773941,0.6691306063588582
1019.9,17.5,16.5,15.5,15.6,95.0,91.0,0.0,34.0,1,0.7369533159843368,0.6759436441447544,0.9510565162951535,0.30901699437494745
1024.4,17.3,15.5,13.7,13.7,78.0,88.0,1.0,10.2,1,0.7485107481711011,0.6631226582407953,0.40673664307580015,0.9135454576426009
1015.2,17.1,16.6,15.9,15.9,95.0,100.0,0.0,21.8,1,0.7598451601445788,0.6501040936687442,0.8660254037844387,0.4999999999999999
1018.4,18.4,17.5,15.0,16.5,93.0,96.0,0.0,38.0,1,0.7709531747949796,0.6368918293348893,0.9510565162951535,0.30901699437494745
1019.4,23.6,20.4,18.9,9.9,79.0,48.0,10.3,23.9,0,0.7818314824680298,0.6234898018587335,0.40673664307580015,0.9135454576426009
1016.6,25.8,21.6,16.6,15.1,90.0,85.0,0.6,24.8,1,0.7924768419510905,0.6099020044000728,0.9510565162951535,0.30901699437494745
1020.4,17.1,15.5,14.8,8.2,79.0,79.0,0.2,23.3,0,0.8028860814388824,0.5961324854692255,0.40673664307580015,0.9135454576426009
